alpha	x	y	density	level	piece
0.1018	0.37603305785124	0.798438934802571	1.09679652517434e-06	1	1
0.1018	0.385215794306703	0.798438934802571	1.24530345498531e-06	1	1
0.1018	0.394398530762167	0.798438934802571	1.3525991195248e-06	1	1
0.1018	0.403581267217631	0.798438934802571	1.41546483731553e-06	1	1
0.1018	0.412764003673095	0.798438934802571	1.4425238518298e-06	1	1
0.1018	0.421946740128558	0.798438934802571	1.45741205867787e-06	1	1
0.1018	0.431129476584022	0.798438934802571	1.50460609839203e-06	1	1
0.1036	0.440312213039486	0.798438934802571	1.6564055019474e-06	1	1
0.1036	0.44949494949495	0.798438934802571	2.01590175320985e-06	1	1
0.1054	0.458677685950413	0.798438934802571	2.70865767309101e-06	1	1
0.1072	0.467860422405877	0.798438934802571	3.85752729852404e-06	1	1
0.1108	0.477043158861341	0.798438934802571	5.54144968220173e-06	1	1
0.1144	0.486225895316804	0.798438934802571	7.74858663479721e-06	1	1
0.118	0.495408631772268	0.798438934802571	1.03424514411357e-05	1	1
0.1234	0.504591368227732	0.798438934802571	1.3060852493687e-05	1	1
0.127	0.513774104683196	0.798438934802571	1.55578873071692e-05	1	1
0.1306	0.522956841138659	0.798438934802571	1.74813070250957e-05	1	1
0.1324	0.532139577594123	0.798438934802571	1.85602805898092e-05	1	1
0.1342	0.541322314049587	0.798438934802571	1.86722622877417e-05	1	1
0.1324	0.55050505050505	0.798438934802571	1.78664943247236e-05	1	1
0.1288	0.559687786960514	0.798438934802571	1.6340210735746e-05	1	1
0.1252	0.568870523415978	0.798438934802571	1.43809195935571e-05	1	1
0.1216	0.578053259871442	0.798438934802571	1.22960632868229e-05	1	1
0.118	0.587235996326905	0.798438934802571	1.03494250947906e-05	1	1
0.1162	0.596418732782369	0.798438934802571	8.71695759678582e-06	1	1
0.1126	0.605601469237833	0.798438934802571	7.46807999891364e-06	1	1
0.1126	0.614784205693297	0.798438934802571	6.57312955009683e-06	1	1
0.1108	0.62396694214876	0.798438934802571	5.93253531675325e-06	1	1
0.109	0.633149678604224	0.798438934802571	5.41830471672201e-06	1	1
0.109	0.642332415059688	0.798438934802571	4.91536584856754e-06	1	1
0.1072	0.651515151515152	0.798438934802571	4.35115909639499e-06	1	1
0.1072	0.660697887970615	0.798438934802571	3.70673445329097e-06	1	1
0.1054	0.669880624426079	0.798438934802571	3.00945714646881e-06	1	1
0.1036	0.679063360881543	0.798438934802571	2.31338373208159e-06	1	1
0.1036	0.688246097337006	0.798438934802571	1.67627053822015e-06	1	1
0.1018	0.69742883379247	0.798438934802571	1.14137497693843e-06	1	1
0.1018	0.706611570247934	0.798438934802571	7.2862946934665e-07	1	1
0.1	0.715794306703398	0.798438934802571	4.35321122240467e-07	1	1
0.1	0.724977043158861	0.798438934802571	2.43061830289831e-07	1	1
0.1	0.734159779614325	0.798438934802571	1.26681480746337e-07	1	1
0.1	0.743342516069789	0.798438934802571	6.15693658296361e-08	1	1
0.1	0.752525252525253	0.798438934802571	2.78805705972856e-08	1	1
0.1	0.761707988980716	0.798438934802571	1.17545920700753e-08	1	1
0.1	0.77089072543618	0.798438934802571	4.61116571099381e-09	1	1
0.1	0.780073461891644	0.798438934802571	1.6821998118779e-09	1	1
0.1	0.789256198347107	0.798438934802571	5.70436140663532e-10	1	1
0.1	0.798438934802571	0.798438934802571	1.79732353687481e-10	1	1
0.1	0.807621671258035	0.798438934802571	5.26008525722111e-11	1	1
0.1	0.816804407713499	0.798438934802571	1.42976431713979e-11	1	1
0.1	0.825987144168962	0.798438934802571	3.61719722581958e-12	1	1
0.1	0.835169880624426	0.798438934802571	8.75800793301185e-13	1	1
0.1	0.84435261707989	0.798438934802571	2.65115567795855e-13	1	1
0.1	0.853535353535354	0.798438934802571	2.33088947827181e-13	1	1
0.1	0.862718089990817	0.798438934802571	4.4321517332066e-13	1	1
0.1	0.871900826446281	0.798438934802571	9.00670359902536e-13	1	1
0.1	0.881083562901745	0.798438934802571	1.71855178610602e-12	1	1
0.1	0.890266299357208	0.798438934802571	3.04208127218843e-12	1	1
0.1	0.899449035812672	0.798438934802571	4.99052414700168e-12	1	1
0.1	0.908631772268136	0.798438934802571	7.58667087805226e-12	1	1
0.1	0.9178145087236	0.798438934802571	1.06876668571747e-11	1	1
0.1	0.926997245179063	0.798438934802571	1.39521419916451e-11	1	1
0.1	0.936179981634527	0.798438934802571	1.68781623440649e-11	1	1
0.1	0.945362718089991	0.798438934802571	1.8920635681642e-11	1	1
0.1	0.954545454545455	0.798438934802571	1.96549787192594e-11	1	1
0.1	0.0454545454545455	0.807621671258035	4.21613834963654e-15	1	1
0.1	0.0546372819100092	0.807621671258035	2.27104651194761e-14	1	1
0.1	0.0638200183654729	0.807621671258035	1.13399919707708e-13	1	1
0.1	0.0730027548209366	0.807621671258035	5.24922453877796e-13	1	1
0.1	0.0821854912764004	0.807621671258035	2.25266156316756e-12	1	1
0.1	0.0913682277318641	0.807621671258035	8.96273804962914e-12	1	1
0.1	0.100550964187328	0.807621671258035	3.30642083886312e-11	1	1
0.1	0.109733700642792	0.807621671258035	1.13104637297707e-10	1	1
0.1	0.118916437098255	0.807621671258035	3.58792646947902e-10	1	1
0.1	0.128099173553719	0.807621671258035	1.05557140006843e-09	1	1
0.1	0.137281910009183	0.807621671258035	2.88042938598317e-09	1	1
0.1	0.146464646464646	0.807621671258035	7.29124586924669e-09	1	1
0.1	0.15564738292011	0.807621671258035	1.71228305964963e-08	1	1
0.1	0.164830119375574	0.807621671258035	3.73111289280677e-08	1	1
0.1	0.174012855831038	0.807621671258035	7.54493315034861e-08	1	1
0.1	0.183195592286501	0.807621671258035	1.41611090810003e-07	1	1
0.1	0.192378328741965	0.807621671258035	2.46740344329656e-07	1	1
0.1	0.201561065197429	0.807621671258035	3.99177017177742e-07	1	1
0.1018	0.210743801652893	0.807621671258035	5.99735455930138e-07	1	1
0.1018	0.219926538108356	0.807621671258035	8.36977176216691e-07	1	1
0.1018	0.22910927456382	0.807621671258035	1.08523104321754e-06	1	1
0.1018	0.238292011019284	0.807621671258035	1.30763052348386e-06	1	1
0.1018	0.247474747474748	0.807621671258035	1.46456682088716e-06	1	1
0.1036	0.256657483930211	0.807621671258035	1.52517629212281e-06	1	1
0.1018	0.265840220385675	0.807621671258035	1.47739020840262e-06	1	1
0.1018	0.275022956841139	0.807621671258035	1.33218321700317e-06	1	1
0.1018	0.284205693296602	0.807621671258035	1.12018937909418e-06	1	1
0.1018	0.293388429752066	0.807621671258035	8.82411011818788e-07	1	1
0.1018	0.30257116620753	0.807621671258035	6.59212628835784e-07	1	1
0.1	0.311753902662994	0.807621671258035	4.81833535721751e-07	1	1
0.1	0.320936639118457	0.807621671258035	3.68579332509064e-07	1	1
0.1	0.330119375573921	0.807621671258035	3.25237693713606e-07	1	1
0.1	0.339302112029385	0.807621671258035	3.47716808145026e-07	1	1
0.1	0.348484848484849	0.807621671258035	4.25008608449113e-07	1	1
0.1018	0.357667584940312	0.807621671258035	5.41707499868019e-07	1	1
0.1018	0.366850321395776	0.807621671258035	6.80312618191418e-07	1	1
0.1018	0.37603305785124	0.807621671258035	8.23669842976049e-07	1	1
0.1018	0.385215794306703	0.807621671258035	9.57372925392004e-07	1	1
0.1018	0.394398530762167	0.807621671258035	1.07161654951388e-06	1	1
0.1018	0.403581267217631	0.807621671258035	1.16256038880264e-06	1	1
0.1018	0.412764003673095	0.807621671258035	1.23444929828188e-06	1	1
0.1018	0.421946740128558	0.807621671258035	1.30434930674496e-06	1	1
0.1018	0.431129476584022	0.807621671258035	1.41020067714069e-06	1	1
0.1036	0.440312213039486	0.807621671258035	1.61983335276654e-06	1	1
0.1036	0.44949494949495	0.807621671258035	2.0350017209797e-06	1	1
0.1054	0.458677685950413	0.807621671258035	2.78270343690324e-06	1	1
0.1072	0.467860422405877	0.807621671258035	3.98824293072681e-06	1	1
0.1108	0.477043158861341	0.807621671258035	5.73148542616221e-06	1	1
0.1144	0.486225895316804	0.807621671258035	7.99778525423502e-06	1	1
0.1198	0.495408631772268	0.807621671258035	1.06434852390674e-05	1	1
0.1234	0.504591368227732	0.807621671258035	1.3396584806539e-05	1	1
0.1288	0.513774104683196	0.807621671258035	1.59025355345915e-05	1	1
0.1324	0.522956841138659	0.807621671258035	1.78060322148686e-05	1	1
0.1342	0.532139577594123	0.807621671258035	1.88417582283009e-05	1	1
0.1342	0.541322314049587	0.807621671258035	1.89011295720608e-05	1	1
0.1324	0.55050505050505	0.807621671258035	1.80522300675341e-05	1	1
0.1288	0.559687786960514	0.807621671258035	1.65102059199885e-05	1	1
0.127	0.568870523415978	0.807621671258035	1.45736581309096e-05	1	1
0.1234	0.578053259871442	0.807621671258035	1.25504719589823e-05	1	1
0.1198	0.587235996326905	0.807621671258035	1.06937460726737e-05	1	1
0.1162	0.596418732782369	0.807621671258035	9.16058971376644e-06	1	1
0.1144	0.605601469237833	0.807621671258035	7.99880527225854e-06	1	1
0.1126	0.614784205693297	0.807621671258035	7.16035553518577e-06	1	1
0.1126	0.62396694214876	0.807621671258035	6.53521373742287e-06	1	1
0.1108	0.633149678604224	0.807621671258035	5.99473029098248e-06	1	1
0.109	0.642332415059688	0.807621671258035	5.43170327548553e-06	1	1
0.109	0.651515151515152	0.807621671258035	4.78642460677824e-06	1	1
0.1072	0.660697887970615	0.807621671258035	4.05359496501225e-06	1	1
0.1054	0.669880624426079	0.807621671258035	3.27176679285864e-06	1	1
0.1036	0.679063360881543	0.807621671258035	2.50217029328334e-06	1	1
0.1036	0.688246097337006	0.807621671258035	1.80576647389303e-06	1	1
0.1018	0.69742883379247	0.807621671258035	1.22601959287836e-06	1	1
0.1018	0.706611570247934	0.807621671258035	7.81262987374212e-07	1	1
0.1	0.715794306703398	0.807621671258035	4.66366319334189e-07	1	1
0.1	0.724977043158861	0.807621671258035	2.60370170154387e-07	1	1
0.1	0.734159779614325	0.807621671258035	1.35768822118913e-07	1	1
0.1	0.743342516069789	0.807621671258035	6.60467940811252e-08	1	1
0.1	0.752525252525253	0.807621671258035	2.99446008680342e-08	1	1
0.1	0.761707988980716	0.807621671258035	1.26425977300011e-08	1	1
0.1	0.77089072543618	0.807621671258035	4.9670186739766e-09	1	1
0.1	0.780073461891644	0.807621671258035	1.81482410738795e-09	1	1
0.1	0.789256198347107	0.807621671258035	6.163538539845e-10	1	1
0.1	0.798438934802571	0.807621671258035	1.94488573491455e-10	1	1
0.1	0.807621671258035	0.807621671258035	5.69991847508411e-11	1	1
0.1	0.816804407713499	0.807621671258035	1.55111720094332e-11	1	1
0.1	0.825987144168962	0.807621671258035	3.92127177599289e-12	1	1
0.1	0.835169880624426	0.807621671258035	9.28786922074933e-13	1	1
0.1	0.84435261707989	0.807621671258035	2.2697196425804e-13	1	1
0.1	0.853535353535354	0.807621671258035	1.05744513432576e-13	1	1
0.1	0.862718089990817	0.807621671258035	1.53151558330382e-13	1	1
0.1	0.871900826446281	0.807621671258035	3.01497735377548e-13	1	1
0.1	0.881083562901745	0.807621671258035	5.73694650182564e-13	1	1
0.1	0.890266299357208	0.807621671258035	1.0152840865114e-12	1	1
0.1	0.899449035812672	0.807621671258035	1.66553734521763e-12	1	1
0.1	0.908631772268136	0.807621671258035	2.53197105288486e-12	1	1
0.1	0.9178145087236	0.807621671258035	3.56689511715643e-12	1	1
0.1	0.926997245179063	0.807621671258035	4.65637891035116e-12	1	1
0.1	0.936179981634527	0.807621671258035	5.63290705848953e-12	1	1
0.1	0.945362718089991	0.807621671258035	6.31456079759192e-12	1	1
0.1	0.954545454545455	0.807621671258035	6.55963997117043e-12	1	1
0.1	0.0454545454545455	0.816804407713499	3.46572771207907e-15	1	1
0.1	0.0546372819100092	0.816804407713499	1.87005007505094e-14	1	1
0.1	0.0638200183654729	0.816804407713499	9.35593561110199e-14	1	1
0.1	0.0730027548209366	0.816804407713499	4.34039135653569e-13	1	1
0.1	0.0821854912764004	0.816804407713499	1.86730192846406e-12	1	1
0.1	0.0913682277318641	0.816804407713499	7.45048705207413e-12	1	1
0.1	0.100550964187328	0.816804407713499	2.75730118067103e-11	1	1
0.1	0.109733700642792	0.816804407713499	9.4659222749159e-11	1	1
0.1	0.118916437098255	0.816804407713499	3.01491926296752e-10	1	1
0.1	0.128099173553719	0.816804407713499	8.91010069422334e-10	1	1
0.1	0.137281910009183	0.816804407713499	2.44370805932085e-09	1	1
0.1	0.146464646464646	0.816804407713499	6.22081006558291e-09	1	1
0.1	0.15564738292011	0.816804407713499	1.47011748875229e-08	1	1
0.1	0.164830119375574	0.816804407713499	3.22586660900547e-08	1	1
0.1	0.174012855831038	0.816804407713499	6.57380137035184e-08	1	1
0.1	0.183195592286501	0.816804407713499	1.24438061032539e-07	1	1
0.1	0.192378328741965	0.816804407713499	2.18851874859118e-07	1	1
0.1	0.201561065197429	0.816804407713499	3.57687395140264e-07	1	1
0.1018	0.210743801652893	0.816804407713499	5.4338785850991e-07	1	1
0.1018	0.219926538108356	0.816804407713499	7.67476037668476e-07	1	1
0.1018	0.22910927456382	0.816804407713499	1.00800221821963e-06	1	1
0.1018	0.238292011019284	0.816804407713499	1.23137271614869e-06	1	1
0.1018	0.247474747474748	0.816804407713499	1.39938031011262e-06	1	1
0.1018	0.256657483930211	0.816804407713499	1.47975703106155e-06	1	1
0.1018	0.265840220385675	0.816804407713499	1.45635967826366e-06	1	1
0.1018	0.275022956841139	0.816804407713499	1.33467280521256e-06	1	1
0.1018	0.284205693296602	0.816804407713499	1.14021067826115e-06	1	1
0.1018	0.293388429752066	0.816804407713499	9.10655227050246e-07	1	1
0.1018	0.30257116620753	0.816804407713499	6.85288478225243e-07	1	1
0.1	0.311753902662994	0.816804407713499	4.95951627420025e-07	1	1
0.1	0.320936639118457	0.816804407713499	3.62265659440736e-07	1	1
0.1	0.330119375573921	0.816804407713499	2.91390872278026e-07	1	1
0.1	0.339302112029385	0.816804407713499	2.80739935522706e-07	1	1
0.1	0.348484848484849	0.816804407713499	3.2161436848948e-07	1	1
0.1	0.357667584940312	0.816804407713499	4.02424632776666e-07	1	1
0.1018	0.366850321395776	0.816804407713499	5.11067425136962e-07	1	1
0.1018	0.37603305785124	0.816804407713499	6.36470850485057e-07	1	1
0.1018	0.385215794306703	0.816804407713499	7.69315990069286e-07	1	1
0.1018	0.394398530762167	0.816804407713499	9.02092698059316e-07	1	1
0.1018	0.403581267217631	0.816804407713499	1.02937427210523e-06	1	1
0.1018	0.412764003673095	0.816804407713499	1.15013556386281e-06	1	1
0.1018	0.421946740128558	0.816804407713499	1.27401689965663e-06	1	1
0.1018	0.431129476584022	0.816804407713499	1.43169701943983e-06	1	1
0.1036	0.440312213039486	0.816804407713499	1.68610462232028e-06	1	1
0.1036	0.44949494949495	0.816804407713499	2.13759069347746e-06	1	1
0.1054	0.458677685950413	0.816804407713499	2.91476447854409e-06	1	1
0.1072	0.467860422405877	0.816804407713499	4.14556135734149e-06	1	1
0.1108	0.477043158861341	0.816804407713499	5.91083554069134e-06	1	1
0.1144	0.486225895316804	0.816804407713499	8.19329399632203e-06	1	1
0.1198	0.495408631772268	0.816804407713499	1.08429256598858e-05	1	1
0.1252	0.504591368227732	0.816804407713499	1.35800337288782e-05	1	1
0.1288	0.513774104683196	0.816804407713499	1.60451528825741e-05	1	1
0.1324	0.522956841138659	0.816804407713499	1.78849699748223e-05	1	1
0.1342	0.532139577594123	0.816804407713499	1.88451194852803e-05	1	1
0.1342	0.541322314049587	0.816804407713499	1.88355075528878e-05	1	1
0.1324	0.55050505050505	0.816804407713499	1.79454311494488e-05	1	1
0.1288	0.559687786960514	0.816804407713499	1.64073484520965e-05	1	1
0.1252	0.568870523415978	0.816804407713499	1.4527253220172e-05	1	1
0.1234	0.578053259871442	0.816804407713499	1.26073138272692e-05	1	1
0.1198	0.587235996326905	0.816804407713499	1.08826289983432e-05	1	1
0.1162	0.596418732782369	0.816804407713499	9.48466166798585e-06	1	1
0.1144	0.605601469237833	0.816804407713499	8.43488781822659e-06	1	1
0.1144	0.614784205693297	0.816804407713499	7.66529939093081e-06	1	1
0.1126	0.62396694214876	0.816804407713499	7.05706699605934e-06	1	1
0.1108	0.633149678604224	0.816804407713499	6.48500420915769e-06	1	1
0.1108	0.642332415059688	0.816804407713499	5.85493918464641e-06	1	1
0.109	0.651515151515152	0.816804407713499	5.12463074271027e-06	1	1
0.1072	0.660697887970615	0.816804407713499	4.30527903758281e-06	1	1
0.1054	0.669880624426079	0.816804407713499	3.44720741667283e-06	1	1
0.1054	0.679063360881543	0.816804407713499	2.61743120821027e-06	1	1
0.1036	0.688246097337006	0.816804407713499	1.87760642293384e-06	1	1
0.1018	0.69742883379247	0.816804407713499	1.26877482634531e-06	1	1
0.1018	0.706611570247934	0.816804407713499	8.05689283778149e-07	1	1
0.1	0.715794306703398	0.816804407713499	4.79801374995908e-07	1	1
0.1	0.724977043158861	0.816804407713499	2.67482461627349e-07	1	1
0.1	0.734159779614325	0.816804407713499	1.39380298564617e-07	1	1
0.1	0.743342516069789	0.816804407713499	6.77960013679981e-08	1	1
0.1	0.752525252525253	0.816804407713499	3.07475538161e-08	1	1
0.1	0.761707988980716	0.816804407713499	1.29897870111375e-08	1	1
0.1	0.77089072543618	0.816804407713499	5.10769225526606e-09	1	1
0.1	0.780073461891644	0.816804407713499	1.86801906235634e-09	1	1
0.1	0.789256198347107	0.816804407713499	6.35071489102312e-10	1	1
0.1	0.798438934802571	0.816804407713499	2.00604312322511e-10	1	1
0.1	0.807621671258035	0.816804407713499	5.88519148145251e-11	1	1
0.1	0.816804407713499	0.816804407713499	1.60304581613576e-11	1	1
0.1	0.825987144168962	0.816804407713499	4.05389318352582e-12	1	1
0.1	0.835169880624426	0.816804407713499	9.54127190410822e-13	1	1
0.1	0.84435261707989	0.816804407713499	2.15598330399038e-13	1	1
0.1	0.853535353535354	0.816804407713499	6.25441041651546e-14	1	1
0.1	0.862718089990817	0.816804407713499	5.40073282851823e-14	1	1
0.1	0.871900826446281	0.816804407713499	9.65673857560631e-14	1	1
0.1	0.881083562901745	0.816804407713499	1.82105936541601e-13	1	1
0.1	0.890266299357208	0.816804407713499	3.22031801385081e-13	1	1
0.1	0.899449035812672	0.816804407713499	5.28247582437874e-13	1	1
0.1	0.908631772268136	0.816804407713499	8.03044316482465e-13	1	1
0.1	0.9178145087236	0.816804407713499	1.13128210140205e-12	1	1
0.1	0.926997245179063	0.816804407713499	1.4768244484046e-12	1	1
0.1	0.936179981634527	0.816804407713499	1.78654164371393e-12	1	1
0.1	0.945362718089991	0.816804407713499	2.00273601293113e-12	1	1
0.1	0.954545454545455	0.816804407713499	2.0804657082132e-12	1	1
0.1	0.0454545454545455	0.825987144168962	2.730751019678e-15	1	1
0.1	0.0546372819100092	0.825987144168962	1.4776738307073e-14	1	1
0.1	0.0638200183654729	0.825987144168962	7.41666062215502e-14	1	1
0.1	0.0730027548209366	0.825987144168962	3.45320012805321e-13	1	1
0.1	0.0821854912764004	0.825987144168962	1.49167385494628e-12	1	1
0.1	0.0913682277318641	0.825987144168962	5.97895643591472e-12	1	1
0.1	0.100550964187328	0.825987144168962	2.22403873791423e-11	1	1
0.1	0.109733700642792	0.825987144168962	7.67885265900668e-11	1	1
0.1	0.118916437098255	0.825987144168962	2.46129891868591e-10	1	1
0.1	0.128099173553719	0.825987144168962	7.32535396757501e-10	1	1
0.1	0.137281910009183	0.825987144168962	2.02477147519661e-09	1	1
0.1	0.146464646464646	0.825987144168962	5.19873315726956e-09	1	1
0.1	0.15564738292011	0.825987144168962	1.24018719331497e-08	1	1
0.1	0.164830119375574	0.825987144168962	2.74942052990031e-08	1	1
0.1	0.174012855831038	0.825987144168962	5.66572858859021e-08	1	1
0.1	0.183195592286501	0.825987144168962	1.08549090454754e-07	1	1
0.1	0.192378328741965	0.825987144168962	1.93394603047157e-07	1	1
0.1	0.201561065197429	0.825987144168962	3.20476946358717e-07	1	1
0.1	0.210743801652893	0.825987144168962	4.9404045399114e-07	1	1
0.1018	0.219926538108356	0.825987144168962	7.08615817116231e-07	1	1
0.1018	0.22910927456382	0.825987144168962	9.45800758362929e-07	1	1
0.1018	0.238292011019284	0.825987144168962	1.17482797551898e-06	1	1
0.1018	0.247474747474748	0.825987144168962	1.3582134409053e-06	1	1
0.1018	0.256657483930211	0.825987144168962	1.46152666380489e-06	1	1
0.1018	0.265840220385675	0.825987144168962	1.4639411321348e-06	1	1
0.1018	0.275022956841139	0.825987144168962	1.36521571083095e-06	1	1
0.1018	0.284205693296602	0.825987144168962	1.18600967998516e-06	1	1
0.1018	0.293388429752066	0.825987144168962	9.61429231831051e-07	1	1
0.1018	0.30257116620753	0.825987144168962	7.30745071718739e-07	1	1
0.1018	0.311753902662994	0.825987144168962	5.27575595599699e-07	1	1
0.1	0.320936639118457	0.825987144168962	3.73913146862663e-07	1	1
0.1	0.330119375573921	0.825987144168962	2.79040382828041e-07	1	1
0.1	0.339302112029385	0.825987144168962	2.42177055335913e-07	1	1
0.1	0.348484848484849	0.825987144168962	2.56704996477402e-07	1	1
0.1	0.357667584940312	0.825987144168962	3.14090889132355e-07	1	1
0.1	0.366850321395776	0.825987144168962	4.0645664520021e-07	1	1
0.1018	0.37603305785124	0.825987144168962	5.27449865433158e-07	1	1
0.1018	0.385215794306703	0.825987144168962	6.71534249470096e-07	1	1
0.1018	0.394398530762167	0.825987144168962	8.32416891153901e-07	1	1
0.1018	0.403581267217631	0.825987144168962	1.0022655882125e-06	1	1
0.1018	0.412764003673095	0.825987144168962	1.17416052574066e-06	1	1
0.1018	0.421946740128558	0.825987144168962	1.34982879067569e-06	1	1
0.1036	0.431129476584022	0.825987144168962	1.55235624791918e-06	1	1
0.1036	0.440312213039486	0.825987144168962	1.83965525721378e-06	1	1
0.1036	0.44949494949495	0.825987144168962	2.31076694587587e-06	1	1
0.1054	0.458677685950413	0.825987144168962	3.09607397251015e-06	1	1
0.1072	0.467860422405877	0.825987144168962	4.32617580971615e-06	1	1
0.1108	0.477043158861341	0.825987144168962	6.08276057550713e-06	1	1
0.1144	0.486225895316804	0.825987144168962	8.34578834489496e-06	1	1
0.1198	0.495408631772268	0.825987144168962	1.09593759649181e-05	1	1
0.1252	0.504591368227732	0.825987144168962	1.36377545269193e-05	1	1
0.1288	0.513774104683196	0.825987144168962	1.60195605245776e-05	1	1
0.1324	0.522956841138659	0.825987144168962	1.77575980526302e-05	1	1
0.1342	0.532139577594123	0.825987144168962	1.86128770841165e-05	1	1
0.1324	0.541322314049587	0.825987144168962	1.85174463296884e-05	1	1
0.1324	0.55050505050505	0.825987144168962	1.75837096521894e-05	1	1
0.1288	0.559687786960514	0.825987144168962	1.60609666351825e-05	1	1
0.1252	0.568870523415978	0.825987144168962	1.42597203389282e-05	1	1
0.1216	0.578053259871442	0.825987144168962	1.24716792972212e-05	1	1
0.1198	0.587235996326905	0.825987144168962	1.09083993857434e-05	1	1
0.118	0.596418732782369	0.825987144168962	9.67066817688456e-06	1	1
0.1162	0.605601469237833	0.825987144168962	8.75031550463777e-06	1	1
0.1144	0.614784205693297	0.825987144168962	8.0584567139853e-06	1	1
0.1126	0.62396694214876	0.825987144168962	7.46896460324569e-06	1	1
0.1126	0.633149678604224	0.825987144168962	6.86334882531113e-06	1	1
0.1108	0.642332415059688	0.825987144168962	6.1643187808071e-06	1	1
0.109	0.651515151515152	0.825987144168962	5.35039932943664e-06	1	1
0.1072	0.660697887970615	0.825987144168962	4.45116208472465e-06	1	1
0.1072	0.669880624426079	0.825987144168962	3.52880440663962e-06	1	1
0.1054	0.679063360881543	0.825987144168962	2.65470258196577e-06	1	1
0.1036	0.688246097337006	0.825987144168962	1.88892767496409e-06	1	1
0.1018	0.69742883379247	0.825987144168962	1.26777145754244e-06	1	1
0.1018	0.706611570247934	0.825987144168962	8.00672944623034e-07	1	1
0.1	0.715794306703398	0.825987144168962	4.74818967493088e-07	1	1
0.1	0.724977043158861	0.825987144168962	2.63891030614127e-07	1	1
0.1	0.734159779614325	0.825987144168962	1.37215105657112e-07	1	1
0.1	0.743342516069789	0.825987144168962	6.66512307344314e-08	1	1
0.1	0.752525252525253	0.825987144168962	3.02050711941321e-08	1	1
0.1	0.761707988980716	0.825987144168962	1.27566351396695e-08	1	1
0.1	0.77089072543618	0.825987144168962	5.01615624056858e-09	1	1
0.1	0.780073461891644	0.825987144168962	1.83503681454651e-09	1	1
0.1	0.789256198347107	0.825987144168962	6.24129156112937e-10	1	1
0.1	0.798438934802571	0.825987144168962	1.97253914435467e-10	1	1
0.1	0.807621671258035	0.825987144168962	5.79034471793577e-11	1	1
0.1	0.816804407713499	0.825987144168962	1.57816668437848e-11	1	1
0.1	0.825987144168962	0.825987144168962	3.99271445405311e-12	1	1
0.1	0.835169880624426	0.825987144168962	9.38206662752512e-13	1	1
0.1	0.84435261707989	0.825987144168962	2.06718207862635e-13	1	1
0.1	0.853535353535354	0.825987144168962	4.7491339827345e-14	1	1
0.1	0.862718089990817	0.825987144168962	2.16455013259479e-14	1	1
0.1	0.871900826446281	0.825987144168962	3.00388677646458e-14	1	1
0.1	0.881083562901745	0.825987144168962	5.50383522919207e-14	1	1
0.1	0.890266299357208	0.825987144168962	9.70851740088988e-14	1	1
0.1	0.899449035812672	0.825987144168962	1.59220759932222e-13	1	1
0.1	0.908631772268136	0.825987144168962	2.42043776327178e-13	1	1
0.1	0.9178145087236	0.825987144168962	3.40976671776614e-13	1	1
0.1	0.926997245179063	0.825987144168962	4.45125597170954e-13	1	1
0.1	0.936179981634527	0.825987144168962	5.38476599782749e-13	1	1
0.1	0.945362718089991	0.825987144168962	6.03639149032465e-13	1	1
0.1	0.954545454545455	0.825987144168962	6.27067442484461e-13	1	1
0.1	0.0454545454545455	0.835169880624426	2.07381435880022e-15	1	1
0.1	0.0546372819100092	0.835169880624426	1.12736988595024e-14	1	1
0.1	0.0638200183654729	0.835169880624426	5.68766661699938e-14	1	1
0.1	0.0730027548209366	0.835169880624426	2.66345288989836e-13	1	1
0.1	0.0821854912764004	0.835169880624426	1.15791463224673e-12	1	1
0.1	0.0913682277318641	0.835169880624426	4.67424312906164e-12	1	1
0.1	0.100550964187328	0.835169880624426	1.75241341411611e-11	1	1
0.1	0.109733700642792	0.835169880624426	6.10300349962853e-11	1	1
0.1	0.118916437098255	0.835169880624426	1.97481649388065e-10	1	1
0.1	0.128099173553719	0.835169880624426	5.93857238055345e-10	1	1
0.1	0.137281910009183	0.835169880624426	1.65999185564028e-09	1	1
0.1	0.146464646464646	0.835169880624426	4.314131911255e-09	1	1
0.1	0.15564738292011	0.835169880624426	1.04264383559456e-08	1	1
0.1	0.164830119375574	0.835169880624426	2.34379490152137e-08	1	1
0.1	0.174012855831038	0.835169880624426	4.90142632372386e-08	1	1
0.1	0.183195592286501	0.835169880624426	9.53702249841623e-08	1	1
0.1	0.192378328741965	0.835169880624426	1.72681882835399e-07	1	1
0.1	0.201561065197429	0.835169880624426	2.90982436137183e-07	1	1
0.1	0.210743801652893	0.835169880624426	4.56352076994589e-07	1	1
0.1018	0.219926538108356	0.835169880624426	6.6612808371905e-07	1	1
0.1018	0.22910927456382	0.835169880624426	9.04971485927639e-07	1	1
0.1018	0.238292011019284	0.835169880624426	1.14422373230118e-06	1	1
0.1018	0.247474747474748	0.835169880624426	1.34633144064455e-06	1	1
0.1018	0.256657483930211	0.835169880624426	1.47406188676096e-06	1	1
0.1018	0.265840220385675	0.835169880624426	1.5016316699706e-06	1	1
0.1018	0.275022956841139	0.835169880624426	1.42327852609577e-06	1	1
0.1018	0.284205693296602	0.835169880624426	1.25545763130323e-06	1	1
0.1018	0.293388429752066	0.835169880624426	1.03164522716983e-06	1	1
0.1018	0.30257116620753	0.835169880624426	7.9214198042363e-07	1	1
