alpha	colour	x	y	group
0.1552	#265075	0.247474747474748	0.198190980245262	411
0.1552	#265075	0.348484848484849	0.240513222528667	411
0.1552	#265075	0.44949494949495	0.274523279719364	411
0.1552	#265075	0.550505050505051	0.314989396719771	411
0.1552	#265075	0.651515151515152	0.347753325351131	411
0.1552	#265075	0.752525252525253	0.382367271015796	411
0.1552	#265075	0.853535353535354	0.400130089346224	411
0.1552	#265075	0.954545454545455	0.449449423431321	411
0.1876	#28557C	0.0454545454545455	0.165436843176374	412
0.1876	#28557C	0.146464646464646	0.224236697435119	412
0.1876	#28557C	0.247474747474748	0.249577313781721	412
0.1876	#28557C	0.348484848484849	0.272795831198257	412
0.1876	#28557C	0.44949494949495	0.317500589656506	412
0.1876	#28557C	0.550505050505051	0.334184045116126	412
0.1876	#28557C	0.651515151515152	0.371435157045722	412
0.1876	#28557C	0.752525252525253	0.404216015548167	412
0.1876	#28557C	0.853535353535354	0.418331157838163	412
0.1876	#28557C	0.954545454545455	0.477825216059958	412
0.2116	#336B99	0.0454545454545455	0.198138950541459	413
0.2116	#336B99	0.146464646464646	0.24452533039736	413
0.2116	#336B99	0.247474747474748	0.302979315157491	413
0.2116	#336B99	0.348484848484849	0.352144916285269	413
0.2116	#336B99	0.44949494949495	0.391107310087846	413
0.2116	#336B99	0.550505050505051	0.416046236069257	413
0.2116	#336B99	0.651515151515152	0.456382453630593	413
0.2116	#336B99	0.752525252525253	0.527028743453618	413
0.2116	#336B99	0.853535353535354	0.546183884836918	413
0.2116	#336B99	0.954545454545455	0.59613025864202	413
0.1828	#3C7EB2	0.0454545454545455	0.158380609545378	414
0.1828	#3C7EB2	0.146464646464646	0.218130966763827	414
0.1828	#3C7EB2	0.247474747474748	0.276411436268742	414
0.1828	#3C7EB2	0.348484848484849	0.328285568629025	414
0.1828	#3C7EB2	0.44949494949495	0.378641810268668	414
0.1828	#3C7EB2	0.550505050505051	0.436516506750236	414
0.1828	#3C7EB2	0.651515151515152	0.501156706560174	414
0.1828	#3C7EB2	0.752525252525253	0.560151159124801	414
0.1828	#3C7EB2	0.853535353535354	0.630568603961807	414
0.1828	#3C7EB2	0.954545454545455	0.696442013620436	414
0.2364	#2C5E88	0.0454545454545455	0.231886916579418	415
0.2364	#2C5E88	0.146464646464646	0.259834462240154	415
0.2364	#2C5E88	0.247474747474748	0.300869819435914	415
0.2364	#2C5E88	0.348484848484849	0.343628318122781	415
0.2364	#2C5E88	0.44949494949495	0.353898878615757	415
0.2364	#2C5E88	0.550505050505051	0.397231409422958	415
0.2364	#2C5E88	0.651515151515152	0.417075493691419	415
0.2364	#2C5E88	0.752525252525253	0.458654640547942	415
0.2364	#2C5E88	0.853535353535354	0.508293273645594	415
0.2364	#2C5E88	0.954545454545455	0.525187274218685	415
0.2544	#2D608A	0.0454545454545455	0.256734778821294	416
0.2544	#2D608A	0.146464646464646	0.281986580910606	416
0.2544	#2D608A	0.247474747474748	0.329586654742992	416
0.2544	#2D608A	0.348484848484849	0.37095892462604	416
0.2544	#2D608A	0.44949494949495	0.370936225242161	416
0.2544	#2D608A	0.550505050505051	0.400547429059555	416
0.2544	#2D608A	0.651515151515152	0.433191659316101	416
0.2544	#2D608A	0.752525252525253	0.479267824517936	416
0.2544	#2D608A	0.853535353535354	0.482059423303019	416
0.2544	#2D608A	0.954545454545455	0.534897795896937	416
0.1748	#234B6F	0.0454545454545455	0.147602033252616	417
0.1748	#234B6F	0.146464646464646	0.181380726335502	417
0.1748	#234B6F	0.247474747474748	0.21053279427373	417
0.1748	#234B6F	0.348484848484849	0.214561104845049	417
0.1748	#234B6F	0.44949494949495	0.274327446190942	417
0.1748	#234B6F	0.550505050505051	0.301126578535649	417
0.1748	#234B6F	0.651515151515152	0.327671471034488	417
0.1748	#234B6F	0.752525252525253	0.333723364906801	417
0.1748	#234B6F	0.853535353535354	0.391462353057346	417
0.1748	#234B6F	0.954545454545455	0.419340727026101	417
0.1756	#326A97	0.0454545454545455	0.148559630810667	418
0.1756	#326A97	0.146464646464646	0.192295184337883	418
0.1756	#326A97	0.247474747474748	0.235180610667629	418
0.1756	#326A97	0.348484848484849	0.273902537478382	418
0.1756	#326A97	0.44949494949495	0.327193942802477	418
0.1756	#326A97	0.550505050505051	0.392334507602042	418
0.1756	#326A97	0.651515151515152	0.423582463977535	418
0.1756	#326A97	0.752525252525253	0.484479847141339	418
0.1756	#326A97	0.853535353535354	0.542325979163038	418
0.1756	#326A97	0.954545454545455	0.589179773144296	418
0.1868	#254E73	0.0454545454545455	0.163895622418373	419
0.1868	#254E73	0.146464646464646	0.168574903339485	419
0.1868	#254E73	0.247474747474748	0.21913170754292	419
0.1868	#254E73	0.348484848484849	0.254941055539814	419
0.1868	#254E73	0.44949494949495	0.272477589310924	419
0.1868	#254E73	0.550505050505051	0.298555575866195	419
0.1868	#254E73	0.651515151515152	0.343728382634676	419
0.1868	#254E73	0.752525252525253	0.368089844929582	419
0.1868	#254E73	0.853535353535354	0.416475607722066	419
0.1868	#254E73	0.954545454545455	0.437236652700904	419
0.2252	#316794	0.0454545454545455	0.216349198958253	420
0.2252	#316794	0.146464646464646	0.256819410050727	420
0.2252	#316794	0.247474747474748	0.289108847396138	420
0.2252	#316794	0.348484848484849	0.336242895171268	420
0.2252	#316794	0.44949494949495	0.389414903805111	420
0.2252	#316794	0.550505050505051	0.413758943838771	420
0.2252	#316794	0.651515151515152	0.442437661741641	420
0.2252	#316794	0.752525252525253	0.472918493417921	420
0.2252	#316794	0.853535353535354	0.552521975840722	420
0.2252	#316794	0.954545454545455	0.574604945157204	420
0.1564	#193753	0.0454545454545455	0.128946646516294	421
0.1564	#193753	0.146464646464646	0.12243469565299	421
0.1564	#193753	0.247474747474748	0.162863091416538	421
0.1564	#193753	0.348484848484849	0.181262971636501	421
0.1564	#193753	0.44949494949495	0.210403227877413	421
0.1564	#193753	0.550505050505051	0.208253874202677	421
0.1564	#193753	0.651515151515152	0.237257529010587	421
0.1564	#193753	0.752525252525253	0.243011619738762	421
0.1564	#193753	0.853535353535354	0.26300728187919	421
0.1564	#193753	0.954545454545455	0.298201858217188	421
0.1592	#265278	0.0454545454545455	0.126484442780141	422
0.1592	#265278	0.146464646464646	0.171555610979275	422
0.1592	#265278	0.247474747474748	0.209023835920202	422
0.1592	#265278	0.348484848484849	0.237730937660973	422
0.1592	#265278	0.44949494949495	0.267905265644161	422
0.1592	#265278	0.550505050505051	0.324964111018788	422
0.1592	#265278	0.651515151515152	0.356976256643137	422
0.1592	#265278	0.752525252525253	0.389029733226163	422
0.1592	#265278	0.853535353535354	0.419220254936075	422
0.1592	#265278	0.954545454545455	0.457888378996814	422
0.202	#204667	0.0454545454545455	0.184857362972596	423
0.202	#204667	0.146464646464646	0.191474612348286	423
0.202	#204667	0.247474747474748	0.229918754008328	423
0.202	#204667	0.348484848484849	0.231034537549384	423
0.202	#204667	0.44949494949495	0.281446779508138	423
0.202	#204667	0.550505050505051	0.293080156836426	423
0.202	#204667	0.651515151515152	0.311040353880303	423
0.202	#204667	0.752525252525253	0.325642086642196	423
0.202	#204667	0.853535353535354	0.35851861728137	423
0.202	#204667	0.954545454545455	0.388572721793393	423
0.18	#2F638E	0.0454545454545455	0.154757329629487	424
0.18	#2F638E	0.146464646464646	0.199817758865755	424
0.18	#2F638E	0.247474747474748	0.221619164207076	424
0.18	#2F638E	0.348484848484849	0.28368257647017	424
0.18	#2F638E	0.44949494949495	0.324479670311386	424
0.18	#2F638E	0.550505050505051	0.35754208318162	424
0.18	#2F638E	0.651515151515152	0.425603962547827	424
0.18	#2F638E	0.752525252525253	0.46017013038885	424
0.18	#2F638E	0.853535353535354	0.489086652254971	424
0.18	#2F638E	0.954545454545455	0.550690023269572	424
0.1216	#234C6F	0.0454545454545455	0.0749890862033968	425
0.1216	#234C6F	0.146464646464646	0.136297303034276	425
0.1216	#234C6F	0.247474747474748	0.16831201429855	425
0.1216	#234C6F	0.348484848484849	0.199483994009437	425
0.1216	#234C6F	0.44949494949495	0.224814717305785	425
0.1216	#234C6F	0.550505050505051	0.269912885130804	425
0.1216	#234C6F	0.651515151515152	0.31674041251738	425
0.1216	#234C6F	0.752525252525253	0.364821535776277	425
0.1216	#234C6F	0.853535353535354	0.390230469836278	425
0.1216	#234C6F	0.954545454545455	0.422135828450709	425
0.2072	#2E618B	0.0454545454545455	0.191974623879667	426
0.2072	#2E618B	0.146464646464646	0.221516322581717	426
0.2072	#2E618B	0.247474747474748	0.260594823133553	426
0.2072	#2E618B	0.348484848484849	0.326266497749407	426
0.2072	#2E618B	0.44949494949495	0.382852944080776	426
0.2072	#2E618B	0.550505050505051	0.381279783898811	426
0.2072	#2E618B	0.651515151515152	0.425459554082046	426
0.2072	#2E618B	0.752525252525253	0.473205286395662	426
0.2072	#2E618B	0.853535353535354	0.513800764498715	426
0.2072	#2E618B	0.954545454545455	0.539081697158375	426
0.1828	#2A5880	0.0454545454545455	0.158457104093379	427
0.1828	#2A5880	0.146464646464646	0.17630796015205	427
0.1828	#2A5880	0.247474747474748	0.229504716612718	427
0.1828	#2A5880	0.348484848484849	0.267117545471421	427
0.1828	#2A5880	0.44949494949495	0.318846176826321	427
0.1828	#2A5880	0.550505050505051	0.35660973319782	427
0.1828	#2A5880	0.651515151515152	0.38706615590522	427
0.1828	#2A5880	0.752525252525253	0.440809031156457	427
0.1828	#2A5880	0.853535353535354	0.478889608801807	427
0.1828	#2A5880	0.954545454545455	0.493150695487795	427
0.1876	#3874A6	0.0454545454545455	0.164985855162346	428
0.1876	#3874A6	0.146464646464646	0.227228224933047	428
0.1876	#3874A6	0.247474747474748	0.256285245370651	428
0.1876	#3874A6	0.348484848484849	0.349273775084838	428
0.1876	#3874A6	0.44949494949495	0.384961753468129	428
0.1876	#3874A6	0.550505050505051	0.437798484937316	428
0.1876	#3874A6	0.651515151515152	0.479303178685866	428
0.1876	#3874A6	0.752525252525253	0.536763825342841	428
0.1876	#3874A6	0.853535353535354	0.614179342847695	428
0.1876	#3874A6	0.954545454545455	0.646373116001528	428
0.1428	#265075	0.0454545454545455	0.103792107458054	429
0.1428	#265075	0.146464646464646	0.14915300400594	429
0.1428	#265075	0.247474747474748	0.174902411864562	429
0.1428	#265075	0.348484848484849	0.21388818731236	429
0.1428	#265075	0.44949494949495	0.255945645849708	429
0.1428	#265075	0.550505050505051	0.291871286080955	429
0.1428	#265075	0.651515151515152	0.328898185585497	429
0.1428	#265075	0.752525252525253	0.352955687763771	429
0.1428	#265075	0.853535353535354	0.409466471117565	429
0.1428	#265075	0.954545454545455	0.44896388945967	429
0.1896	#3874A6	0.0454545454545455	0.167986185433704	430
0.1896	#3874A6	0.146464646464646	0.225096165526754	430
0.1896	#3874A6	0.247474747474748	0.287988605845463	430
0.1896	#3874A6	0.348484848484849	0.321940190180348	430
0.1896	#3874A6	0.44949494949495	0.37820957001763	430
0.1896	#3874A6	0.550505050505051	0.439986279815756	430
0.1896	#3874A6	0.651515151515152	0.493547658846588	430
0.1896	#3874A6	0.752525252525253	0.536724167456071	430
0.1896	#3874A6	0.853535353535354	0.597863918603213	430
0.1896	#3874A6	0.954545454545455	0.645659842136433	430
0.1896	#336C9A	0.0454545454545455	0.168205665591765	431
0.1896	#336C9A	0.146464646464646	0.230948923558821	431
0.1896	#336C9A	0.247474747474748	0.272857924158843	431
0.1896	#336C9A	0.348484848484849	0.320071066657168	431
0.1896	#336C9A	0.44949494949495	0.358045905135993	431
0.1896	#336C9A	0.550505050505051	0.428897598537939	431
0.1896	#336C9A	0.651515151515152	0.454366111913898	431
0.1896	#336C9A	0.752525252525253	0.515358684932953	431
0.1896	#336C9A	0.853535353535354	0.549780784189169	431
0.1896	#336C9A	0.954545454545455	0.599166046656099	431
0.2	#3B7BAF	0.0454545454545455	0.182101410231695	432
0.2	#3B7BAF	0.146464646464646	0.248040401469426	432
0.2	#3B7BAF	0.247474747474748	0.283497508584443	432
0.2	#3B7BAF	0.348484848484849	0.356583803268377	432
0.2	#3B7BAF	0.44949494949495	0.398252904743244	432
0.2	#3B7BAF	0.550505050505051	0.490173679389868	432
0.2	#3B7BAF	0.651515151515152	0.512125694038922	432
0.2	#3B7BAF	0.752525252525253	0.558261355353768	432
0.2	#3B7BAF	0.853535353535354	0.638844722912217	432
0.2	#3B7BAF	0.954545454545455	0.681947281406329	432
0.1512	#2C5D86	0.0454545454545455	0.115404140505686	433
0.1512	#2C5D86	0.146464646464646	0.163450660798485	433
0.1512	#2C5D86	0.247474747474748	0.204372309812258	433
0.1512	#2C5D86	0.348484848484849	0.267957222884209	433
0.1512	#2C5D86	0.44949494949495	0.297202691013067	433
0.1512	#2C5D86	0.550505050505051	0.326068287263308	433
0.1512	#2C5D86	0.651515151515152	0.42134664802223	433
0.1512	#2C5D86	0.752525252525253	0.432653429504532	433
0.1512	#2C5D86	0.853535353535354	0.494666114662748	433
0.1512	#2C5D86	0.954545454545455	0.518796212426371	433
0.196	#234A6D	0.0454545454545455	0.17657520445364	434
0.196	#234A6D	0.146464646464646	0.18813040664367	434
0.196	#234A6D	0.247474747474748	0.23447069170934	434
0.196	#234A6D	0.348484848484849	0.24117593519508	434
0.196	#234A6D	0.44949494949495	0.287917464277237	434
0.196	#234A6D	0.550505050505051	0.322052567388579	434
0.196	#234A6D	0.651515151515152	0.337072146603202	434
0.196	#234A6D	0.752525252525253	0.362211660589097	434
0.196	#234A6D	0.853535353535354	0.397810911213301	434
0.196	#234A6D	0.954545454545455	0.413930437292462	434
0.174	#326996	0.0454545454545455	0.146366072020401	435
0.174	#326996	0.146464646464646	0.206303318051706	435
0.174	#326996	0.247474747474748	0.256951700722804	435
0.174	#326996	0.348484848484849	0.283833476356613	435
0.174	#326996	0.44949494949495	0.345651658887551	435
0.174	#326996	0.550505050505051	0.410979377519588	435
0.174	#326996	0.651515151515152	0.439896996935408	435
0.174	#326996	0.752525252525253	0.490889821909011	435
0.174	#326996	0.853535353535354	0.537028560716643	435
0.174	#326996	0.954545454545455	0.585219117473227	435
0.1664	#27547A	0.0454545454545455	0.13599162457445	436
0.1664	#27547A	0.146464646464646	0.160080448534669	436
0.1664	#27547A	0.247474747474748	0.205655639944467	436
0.1664	#27547A	0.348484848484849	0.229016428980785	436
0.1664	#27547A	0.44949494949495	0.279109453228501	436
0.1664	#27547A	0.550505050505051	0.313563489329155	436
0.1664	#27547A	0.651515151515152	0.349571917249803	436
0.1664	#27547A	0.752525252525253	0.411500467358671	436
0.1664	#27547A	0.853535353535354	0.420160785354026	436
0.1664	#27547A	0.954545454545455	0.467736810310358	436
0.16	#1E4161	0.0454545454545455	0.127655579769466	437
0.16	#1E4161	0.146464646464646	0.152623368516979	437
0.16	#1E4161	0.247474747474748	0.17711979680158	437
0.16	#1E4161	0.348484848484849	0.193710193026583	437
0.16	#1E4161	0.44949494949495	0.220617615970611	437
0.16	#1E4161	0.550505050505051	0.244979737250631	437
0.16	#1E4161	0.651515151515152	0.257560456405903	437
0.16	#1E4161	0.752525252525253	0.295713351011017	437
0.16	#1E4161	0.853535353535354	0.307598529043182	437
0.16	#1E4161	0.954545454545455	0.3594526854495	437
0.1916	#2B5B84	0.0454545454545455	0.170778722808971	438
0.1916	#2B5B84	0.146464646464646	0.225485817451696	438
0.1916	#2B5B84	0.247474747474748	0.264377279129251	438
0.1916	#2B5B84	0.348484848484849	0.302476381950121	438
0.1916	#2B5B84	0.44949494949495	0.336305478091246	438
0.1916	#2B5B84	0.550505050505051	0.358133884925229	438
0.1916	#2B5B84	0.651515151515152	0.397551412181382	438
0.1916	#2B5B84	0.752525252525253	0.450394460181561	438
0.1916	#2B5B84	0.853535353535354	0.481085253617933	438
0.1916	#2B5B84	0.954545454545455	0.508184274210806	438
0.1932	#306692	0.0454545454545455	0.172892298722665	439
0.1932	#306692	0.146464646464646	0.203125940337032	439
0.1932	#306692	0.247474747474748	0.270135201345458	439
0.1932	#306692	0.348484848484849	0.301886508517868	439
0.1932	#306692	0.44949494949495	0.348007343627996	439
0.1932	#306692	0.550505050505051	0.376514005984096	439
0.1932	#306692	0.651515151515152	0.417277874328211	439
0.1932	#306692	0.752525252525253	0.475948029840686	439
0.1932	#306692	0.853535353535354	0.477222724919693	439
0.1932	#306692	0.954545454545455	0.568612404678992	439
0.1456	#22496C	0.0454545454545455	0.107776610104551	440
0.1456	#22496C	0.146464646464646	0.150350092773378	440
0.1456	#22496C	0.247474747474748	0.175919606165529	440
0.1456	#22496C	0.348484848484849	0.211758657503253	440
0.1456	#22496C	0.44949494949495	0.263617496997928	440
0.1456	#22496C	0.550505050505051	0.293555835454542	440
0.1456	#22496C	0.651515151515152	0.304164365324201	440
0.1456	#22496C	0.752525252525253	0.333461647036285	440
0.1456	#22496C	0.853535353535354	0.375922996413189	440
0.1456	#22496C	0.954545454545455	0.409532623185364	440
0.1552	#275379	0.0454545454545455	0.120726118939537	441
0.1552	#275379	0.146464646464646	0.160314607650516	441
0.1552	#275379	0.247474747474748	0.218060904836808	441
0.1552	#275379	0.348484848484849	0.241946564729716	441
0.1552	#275379	0.44949494949495	0.266559731166703	441
0.1552	#275379	0.550505050505051	0.314360013151164	441
0.1552	#275379	0.651515151515152	0.33439080071572	441
0.1552	#275379	0.752525252525253	0.396472461314701	441
0.1552	#275379	0.853535353535354	0.417782801960682	441
0.1552	#275379	0.954545454545455	0.463354916546791	441
0.2544	#3C7DB2	0.0454545454545455	0.256384153086793	442
0.2544	#3C7DB2	0.146464646464646	0.270934464861812	442
0.2544	#3C7DB2	0.247474747474748	0.346989215810086	442
0.2544	#3C7DB2	0.348484848484849	0.399485771600093	442
0.2544	#3C7DB2	0.44949494949495	0.447946476408179	442
0.2544	#3C7DB2	0.550505050505051	0.479092356360486	442
0.2544	#3C7DB2	0.651515151515152	0.512173499448841	442
0.2544	#3C7DB2	0.752525252525253	0.614797428284802	442
0.2544	#3C7DB2	0.853535353535354	0.656655339895692	442
0.2544	#3C7DB2	0.954545454545455	0.693373180108576	442
0.2028	#346E9D	0.0454545454545455	0.185809173948389	443
0.2028	#346E9D	0.146464646464646	0.227631065132449	443
0.2028	#346E9D	0.247474747474748	0.284846020510969	443
0.2028	#346E9D	0.348484848484849	0.339610329041767	443
0.2028	#346E9D	0.44949494949495	0.374008847469724	443
0.2028	#346E9D	0.550505050505051	0.405584332611208	443
0.2028	#346E9D	0.651515151515152	0.451459001632227	443
0.2028	#346E9D	0.752525252525253	0.510453162877763	443
0.2028	#346E9D	0.853535353535354	0.557838573268331	443
0.2028	#346E9D	0.954545454545455	0.610701582016558	443
0.2428	#458FCA	0.0454545454545455	0.240666089633029	444
0.2428	#458FCA	0.146464646464646	0.318070686300744	444
0.2428	#458FCA	0.247474747474748	0.36692690154217	444
0.2428	#458FCA	0.348484848484849	0.425393340984433	444
0.2428	#458FCA	0.44949494949495	0.489194058024661	444
0.2428	#458FCA	0.550505050505051	0.547050195849572	444
0.2428	#458FCA	0.651515151515152	0.610127080553908	444
0.2428	#458FCA	0.752525252525253	0.652510380391361	444
0.2428	#458FCA	0.853535353535354	0.745637765323918	444
0.2428	#458FCA	0.954545454545455	0.788156525824172	444
0.174	#244D72	0.0454545454545455	0.146371103032857	445
0.174	#244D72	0.146464646464646	0.174027069672304	445
0.174	#244D72	0.247474747474748	0.206712518510691	445
0.174	#244D72	0.348484848484849	0.270452695281761	445
0.174	#244D72	0.44949494949495	0.288972488559061	445
0.174	#244D72	0.550505050505051	0.296035868672183	445
0.174	#244D72	0.651515151515152	0.334630182703753	445
0.174	#244D72	0.752525252525253	0.349205942786471	445
0.174	#244D72	0.853535353535354	0.410407791976641	445
0.174	#244D72	0.954545454545455	0.432012857026663	445
0.2248	#4692CD	0.0454545454545455	0.215882362145914	446
0.2248	#4692CD	0.146464646464646	0.279713299909833	446
0.2248	#4692CD	0.247474747474748	0.344119932984658	446
0.2248	#4692CD	0.348484848484849	0.395352659301437	446
0.2248	#4692CD	0.44949494949495	0.469824724146851	446
0.2248	#4692CD	0.550505050505051	0.533942147550093	446
0.2248	#4692CD	0.651515151515152	0.606640139106053	446
0.2248	#4692CD	0.752525252525253	0.673039190374541	446
0.2248	#4692CD	0.853535353535354	0.727265534476035	446
0.2248	#4692CD	0.954545454545455	0.799883651239736	446
0.1952	#2B5C85	0.0454545454545455	0.175703721848453	447
0.1952	#2B5C85	0.146464646464646	0.203726770267653	447
0.1952	#2B5C85	0.247474747474748	0.275194789242667	447
0.1952	#2B5C85	0.348484848484849	0.281082626578926	447
0.1952	#2B5C85	0.44949494949495	0.302039189593584	447
0.1952	#2B5C85	0.550505050505051	0.369599716824745	447
0.1952	#2B5C85	0.651515151515152	0.3962945402168	447
0.1952	#2B5C85	0.752525252525253	0.448300716638067	447
0.1952	#2B5C85	0.853535353535354	0.469089635926822	447
0.1952	#2B5C85	0.954545454545455	0.512490347755745	447
0.1792	#1F4364	0.0454545454545455	0.153881017618498	448
0.1792	#1F4364	0.146464646464646	0.188700460114865	448
0.1792	#1F4364	0.247474747474748	0.229635927011485	448
0.1792	#1F4364	0.348484848484849	0.255507434635449	448
0.1792	#1F4364	0.44949494949495	0.27707533770965	448
0.1792	#1F4364	0.550505050505051	0.292257637032246	448
0.1792	#1F4364	0.651515151515152	0.319913060960974	448
0.1792	#1F4364	0.752525252525253	0.356581288677245	448
0.1792	#1F4364	0.853535353535354	0.354678588556069	448
0.1792	#1F4364	0.954545454545455	0.372539165802979	448
0.2412	#3672A3	0.0454545454545455	0.238222349902478	449
0.2412	#3672A3	0.146464646464646	0.283617754470789	449
0.2412	#3672A3	0.247474747474748	0.326977414589741	449
0.2412	#3672A3	0.348484848484849	0.372899895672071	449
0.2412	#3672A3	0.44949494949495	0.402009690015088	449
0.2412	#3672A3	0.550505050505051	0.466380083309673	449
0.2412	#3672A3	0.651515151515152	0.509946792014217	449
0.2412	#3672A3	0.752525252525253	0.55776296305047	449
0.2412	#3672A3	0.853535353535354	0.589985756307656	449
0.2412	#3672A3	0.954545454545455	0.633814125395407	449
0.156	#28557B	0.0454545454545455	0.122043021861242	450
0.156	#28557B	0.146464646464646	0.167129227281089	450
0.156	#28557B	0.247474747474748	0.20189789655542	450
0.156	#28557B	0.348484848484849	0.231138819863429	450
0.156	#28557B	0.44949494949495	0.283893778518302	450
0.156	#28557B	0.550505050505051	0.298790409318177	450
0.156	#28557B	0.651515151515152	0.343917710360741	450
0.156	#28557B	0.752525252525253	0.386502026298037	450
0.156	#28557B	0.853535353535354	0.4276910892626	450
0.156	#28557B	0.954545454545455	0.474060381664796	450
0.1704	#214668	0.0454545454545455	0.141923682822019	451
0.1704	#214668	0.146464646464646	0.173408535406093	451
0.1704	#214668	0.247474747474748	0.186448381238982	451
0.1704	#214668	0.348484848484849	0.233435337854899	451
0.1704	#214668	0.44949494949495	0.246500192299687	451
0.1704	#214668	0.550505050505051	0.27759243526644	451
0.1704	#214668	0.651515151515152	0.319199858981614	451
0.1704	#214668	0.752525252525253	0.320610919524545	451
0.1704	#214668	0.853535353535354	0.355097950813334	451
0.1704	#214668	0.954545454545455	0.39136940973936	451
0.1804	#2A5982	0.0454545454545455	0.155502731423404	452
0.1804	#2A5982	0.146464646464646	0.208981244764881	452
0.1804	#2A5982	0.247474747474748	0.227124869631469	452
0.1804	#2A5982	0.348484848484849	0.275262670385322	452
0.1804	#2A5982	0.44949494949495	0.316715903373302	452
0.1804	#2A5982	0.550505050505051	0.343724602423505	452
0.1804	#2A5982	0.651515151515152	0.389018219740587	452
0.1804	#2A5982	0.752525252525253	0.422893263387264	452
0.1804	#2A5982	0.853535353535354	0.46484661408199	452
0.1804	#2A5982	0.954545454545455	0.499962345559663	452
0.2268	#3672A3	0.0454545454545455	0.218666299300715	453
0.2268	#3672A3	0.146464646464646	0.268370339092373	453
0.2268	#3672A3	0.247474747474748	0.31048465306098	453
0.2268	#3672A3	0.348484848484849	0.344261680697025	453
0.2268	#3672A3	0.44949494949495	0.398386956153771	453
0.2268	#3672A3	0.550505050505051	0.445784664080058	453
0.2268	#3672A3	0.651515151515152	0.491957125907468	453
0.2268	#3672A3	0.752525252525253	0.544813497142416	453
0.2268	#3672A3	0.853535353535354	0.577738931170015	453
0.2268	#3672A3	0.954545454545455	0.633846136381802	453
0.2036	#254F74	0.0454545454545455	0.187071179046948	454
0.2036	#254F74	0.146464646464646	0.207954079147125	454
0.2036	#254F74	0.247474747474748	0.235710265276207	454
0.2036	#254F74	0.348484848484849	0.276462192743435	454
0.2036	#254F74	0.44949494949495	0.30785157835669	454
0.2036	#254F74	0.550505050505051	0.316657203430262	454
0.2036	#254F74	0.651515151515152	0.346005254390497	454
0.2036	#254F74	0.752525252525253	0.365413192742498	454
0.2036	#254F74	0.853535353535354	0.39616505493871	454
0.2036	#254F74	0.954545454545455	0.442501325283289	454
0.2232	#3670A1	0.0454545454545455	0.213628141441162	455
0.2232	#3670A1	0.146464646464646	0.259509419502749	455
0.2232	#3670A1	0.247474747474748	0.314684008573182	455
0.2232	#3670A1	0.348484848484849	0.345456728326952	455
0.2232	#3670A1	0.44949494949495	0.38845204749707	455
0.2232	#3670A1	0.550505050505051	0.453282985469189	455
0.2232	#3670A1	0.651515151515152	0.506488716202884	455
0.2232	#3670A1	0.752525252525253	0.542588730037317	455
0.2232	#3670A1	0.853535353535354	0.591360535782519	455
0.2232	#3670A1	0.954545454545455	0.625052680332166	455
0.2064	#3A79AC	0.0454545454545455	0.190910334056551	456
0.2064	#3A79AC	0.146464646464646	0.230480304038567	456
0.2064	#3A79AC	0.247474747474748	0.288012328994302	456
0.2064	#3A79AC	0.348484848484849	0.333408605124998	456
0.2064	#3A79AC	0.44949494949495	0.400728466315472	456
0.2064	#3A79AC	0.550505050505051	0.449606760605553	456
0.2064	#3A79AC	0.651515151515152	0.533043198872829	456
0.2064	#3A79AC	0.752525252525253	0.573925708941315	456
0.2064	#3A79AC	0.853535353535354	0.605449813052698	456
0.2064	#3A79AC	0.954545454545455	0.670950745330253	456
0.158	#2D5F89	0.0454545454545455	0.124607978531838	457
0.158	#2D5F89	0.146464646464646	0.176724507937405	457
0.158	#2D5F89	0.247474747474748	0.213042084527791	457
0.158	#2D5F89	0.348484848484849	0.276288729541609	457
0.158	#2D5F89	0.44949494949495	0.307197424423279	457
0.158	#2D5F89	0.550505050505051	0.348833623586178	457
0.158	#2D5F89	0.651515151515152	0.405036203026537	457
0.158	#2D5F89	0.752525252525253	0.47070736415985	457
0.158	#2D5F89	0.853535353535354	0.486750681195183	457
0.158	#2D5F89	0.954545454545455	0.529127969304138	457
0.1628	#356F9E	0.0454545454545455	0.131351191461264	458
0.1628	#356F9E	0.146464646464646	0.168629433827824	458
0.1628	#356F9E	0.247474747474748	0.23457629836393	458
0.1628	#356F9E	0.348484848484849	0.290614544380626	458
0.1628	#356F9E	0.44949494949495	0.364809124347061	458
0.1628	#356F9E	0.550505050505051	0.409013168632289	458
0.1628	#356F9E	0.651515151515152	0.46960045469362	458
0.1628	#356F9E	0.752525252525253	0.507872272183632	458
0.1628	#356F9E	0.853535353535354	0.603530297644255	458
0.1628	#356F9E	0.954545454545455	0.61689977148652	458
0.1836	#3B7CB0	0.0454545454545455	0.159653893294498	459
0.1836	#3B7CB0	0.146464646464646	0.198992215031556	459
0.1836	#3B7CB0	0.247474747474748	0.282444972078275	459
0.1836	#3B7CB0	0.348484848484849	0.349348176435858	459
0.1836	#3B7CB0	0.44949494949495	0.394322045242641	459
0.1836	#3B7CB0	0.550505050505051	0.46057862075312	459
0.1836	#3B7CB0	0.651515151515152	0.499757872526579	459
0.1836	#3B7CB0	0.752525252525253	0.572114667395191	459
0.1836	#3B7CB0	0.853535353535354	0.635472971615202	459
0.1836	#3B7CB0	0.954545454545455	0.685317095530439	459
